==========================================
SLURM_JOB_ID = 8002737
SLURM_JOB_NODELIST = a04-06
TMPDIR = /tmp/SLURM_8002737
==========================================
/home1/dpwani/.conda/envs/dipak-vqa-2/lib/python3.10/site-packages/torch/utils/data/dataloader.py:487: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
/home1/dpwani/.conda/envs/dipak-vqa-2/lib/python3.10/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
| TRAIN SET | Epoch [20/30], Step [0000/1733], Loss: 1.6750
| TRAIN SET | Epoch [22/30], Step [0105/1733], Loss: 1.7068
| TRAIN SET | Epoch [22/30], Step [0106/1733], Loss: 1.6990
| TRAIN SET | Epoch [22/30], Step [0107/1733], Loss: 1.6833
| TRAIN SET | Epoch [22/30], Step [0108/1733], Loss: 1.8599
| TRAIN SET | Epoch [22/30], Step [0109/1733], Loss: 1.9082
| TRAIN SET | Epoch [22/30], Step [0110/1733], Loss: 1.7686
| TRAIN SET | Epoch [22/30], Step [0111/1733], Loss: 1.8424
| TRAIN SET | Epoch [22/30], Step [0112/1733], Loss: 1.8659
| TRAIN SET | Epoch [22/30], Step [0113/1733], Loss: 1.5046
| TRAIN SET | Epoch [22/30], Step [0114/1733], Loss: 1.8418
| TRAIN SET | Epoch [22/30], Step [0115/1733], Loss: 2.0161
| TRAIN SET | Epoch [22/30], Step [0116/1733], Loss: 1.8831
| TRAIN SET | Epoch [22/30], Step [0117/1733], Loss: 1.8237
| TRAIN SET | Epoch [22/30], Step [0118/1733], Loss: 1.8163
| TRAIN SET | Epoch [22/30], Step [0119/1733], Loss: 1.8412
| TRAIN SET | Epoch [22/30], Step [0120/1733], Loss: 1.7857
| TRAIN SET | Epoch [22/30], Step [0121/1733], Loss: 1.9375
| TRAIN SET | Epoch [22/30], Step [0122/1733], Loss: 1.7672
| TRAIN SET | Epoch [22/30], Step [0123/1733], Loss: 1.7093
| TRAIN SET | Epoch [22/30], Step [0124/1733], Loss: 1.6644
| TRAIN SET | Epoch [22/30], Step [0125/1733], Loss: 1.7348
| TRAIN SET | Epoch [22/30], Step [0126/1733], Loss: 1.9734
| TRAIN SET | Epoch [22/30], Step [0127/1733], Loss: 1.8887
| TRAIN SET | Epoch [22/30], Step [0128/1733], Loss: 1.8023
| TRAIN SET | Epoch [22/30], Step [0129/1733], Loss: 1.9373
| TRAIN SET | Epoch [22/30], Step [0130/1733], Loss: 1.7323
| TRAIN SET | Epoch [22/30], Step [0131/1733], Loss: 1.6574
| TRAIN SET | Epoch [22/30], Step [0132/1733], Loss: 1.7006
| TRAIN SET | Epoch [22/30], Step [0133/1733], Loss: 1.8693
| TRAIN SET | Epoch [22/30], Step [0134/1733], Loss: 1.9026
| TRAIN SET | Epoch [22/30], Step [0135/1733], Loss: 1.8278
| TRAIN SET | Epoch [22/30], Step [0136/1733], Loss: 1.6260
| TRAIN SET | Epoch [22/30], Step [0137/1733], Loss: 1.8527
| TRAIN SET | Epoch [22/30], Step [0138/1733], Loss: 1.8571
| TRAIN SET | Epoch [22/30], Step [0139/1733], Loss: 1.8791
| TRAIN SET | Epoch [22/30], Step [0140/1733], Loss: 1.6895
| TRAIN SET | Epoch [22/30], Step [0141/1733], Loss: 1.6076
| TRAIN SET | Epoch [22/30], Step [0142/1733], Loss: 1.7743
| TRAIN SET | Epoch [22/30], Step [0143/1733], Loss: 1.5960
| TRAIN SET | Epoch [22/30], Step [0144/1733], Loss: 1.9782
| TRAIN SET | Epoch [22/30], Step [0145/1733], Loss: 1.8712
| TRAIN SET | Epoch [22/30], Step [0146/1733], Loss: 1.5347
| TRAIN SET | Epoch [22/30], Step [0147/1733], Loss: 1.8542
| TRAIN SET | Epoch [22/30], Step [0148/1733], Loss: 1.8836
| TRAIN SET | Epoch [22/30], Step [0149/1733], Loss: 1.7534
| TRAIN SET | Epoch [22/30], Step [0150/1733], Loss: 1.5747
| TRAIN SET | Epoch [22/30], Step [0151/1733], Loss: 1.7525
| TRAIN SET | Epoch [22/30], Step [0152/1733], Loss: 1.9911
| TRAIN SET | Epoch [22/30], Step [0153/1733], Loss: 1.6147
| TRAIN SET | Epoch [22/30], Step [0154/1733], Loss: 1.6869
| TRAIN SET | Epoch [22/30], Step [0155/1733], Loss: 1.8323
| TRAIN SET | Epoch [22/30], Step [0156/1733], Loss: 1.9555
| TRAIN SET | Epoch [22/30], Step [0157/1733], Loss: 1.6736
| TRAIN SET | Epoch [22/30], Step [0158/1733], Loss: 1.6747
| TRAIN SET | Epoch [22/30], Step [0159/1733], Loss: 1.8774
| TRAIN SET | Epoch [22/30], Step [0160/1733], Loss: 1.8916
| TRAIN SET | Epoch [22/30], Step [0161/1733], Loss: 1.8763
| TRAIN SET | Epoch [22/30], Step [0162/1733], Loss: 1.7784
| TRAIN SET | Epoch [22/30], Step [0163/1733], Loss: 1.7988
| TRAIN SET | Epoch [22/30], Step [0164/1733], Loss: 1.6898
| TRAIN SET | Epoch [22/30], Step [0165/1733], Loss: 1.9926
| TRAIN SET | Epoch [22/30], Step [0166/1733], Loss: 1.8994
| TRAIN SET | Epoch [22/30], Step [0167/1733], Loss: 1.7346
| TRAIN SET | Epoch [22/30], Step [0168/1733], Loss: 1.7981
| TRAIN SET | Epoch [22/30], Step [0169/1733], Loss: 1.7150
| TRAIN SET | Epoch [22/30], Step [0170/1733], Loss: 1.7856
| TRAIN SET | Epoch [22/30], Step [0171/1733], Loss: 1.8828
| TRAIN SET | Epoch [22/30], Step [0172/1733], Loss: 1.7261
| TRAIN SET | Epoch [22/30], Step [0173/1733], Loss: 1.7583
| TRAIN SET | Epoch [22/30], Step [0174/1733], Loss: 1.8515
| TRAIN SET | Epoch [22/30], Step [0175/1733], Loss: 1.5882
| TRAIN SET | Epoch [22/30], Step [0176/1733], Loss: 1.7523
| TRAIN SET | Epoch [22/30], Step [0177/1733], Loss: 1.6638
| TRAIN SET | Epoch [22/30], Step [0178/1733], Loss: 1.8572
| TRAIN SET | Epoch [22/30], Step [0179/1733], Loss: 1.6349
| TRAIN SET | Epoch [22/30], Step [0180/1733], Loss: 1.8508
| TRAIN SET | Epoch [22/30], Step [0181/1733], Loss: 1.8508
| TRAIN SET | Epoch [22/30], Step [0182/1733], Loss: 1.8623
| TRAIN SET | Epoch [22/30], Step [0183/1733], Loss: 1.7911
| TRAIN SET | Epoch [22/30], Step [0184/1733], Loss: 1.8036
| TRAIN SET | Epoch [22/30], Step [0185/1733], Loss: 1.8883
| TRAIN SET | Epoch [22/30], Step [0186/1733], Loss: 1.8710
| TRAIN SET | Epoch [22/30], Step [0187/1733], Loss: 1.6911
| TRAIN SET | Epoch [22/30], Step [0188/1733], Loss: 1.9425
| TRAIN SET | Epoch [22/30], Step [0189/1733], Loss: 1.5875
| TRAIN SET | Epoch [22/30], Step [0190/1733], Loss: 1.5811
| TRAIN SET | Epoch [22/30], Step [0191/1733], Loss: 1.6679
| TRAIN SET | Epoch [22/30], Step [0192/1733], Loss: 1.6505
| TRAIN SET | Epoch [22/30], Step [0193/1733], Loss: 1.6217
| TRAIN SET | Epoch [22/30], Step [0194/1733], Loss: 1.7798
| TRAIN SET | Epoch [22/30], Step [0195/1733], Loss: 1.6463
| TRAIN SET | Epoch [22/30], Step [0196/1733], Loss: 1.8427
| TRAIN SET | Epoch [22/30], Step [0197/1733], Loss: 1.8345
| TRAIN SET | Epoch [22/30], Step [0198/1733], Loss: 1.9240
| TRAIN SET | Epoch [22/30], Step [0199/1733], Loss: 1.8720
| TRAIN SET | Epoch [22/30], Step [0200/1733], Loss: 1.5643
| TRAIN SET | Epoch [22/30], Step [0201/1733], Loss: 1.6684
| TRAIN SET | Epoch [22/30], Step [0202/1733], Loss: 1.7388
| TRAIN SET | Epoch [22/30], Step [0203/1733], Loss: 1.9152
| TRAIN SET | Epoch [22/30], Step [0204/1733], Loss: 1.8746
| TRAIN SET | Epoch [22/30], Step [0205/1733], Loss: 1.7028
| TRAIN SET | Epoch [22/30], Step [0206/1733], Loss: 1.6572
| TRAIN SET | Epoch [22/30], Step [0207/1733], Loss: 1.7829
| TRAIN SET | Epoch [22/30], Step [0208/1733], Loss: 1.8164
| TRAIN SET | Epoch [22/30], Step [0209/1733], Loss: 1.6726
| TRAIN SET | Epoch [22/30], Step [0210/1733], Loss: 1.7038
| TRAIN SET | Epoch [22/30], Step [0211/1733], Loss: 1.7375
| TRAIN SET | Epoch [22/30], Step [0212/1733], Loss: 1.9934
| TRAIN SET | Epoch [22/30], Step [0213/1733], Loss: 1.8477
| TRAIN SET | Epoch [22/30], Step [0214/1733], Loss: 1.6669
| TRAIN SET | Epoch [22/30], Step [0215/1733], Loss: 2.0037
| TRAIN SET | Epoch [22/30], Step [0216/1733], Loss: 1.6259
| TRAIN SET | Epoch [22/30], Step [0217/1733], Loss: 1.7499
| TRAIN SET | Epoch [22/30], Step [0218/1733], Loss: 1.9114
| TRAIN SET | Epoch [22/30], Step [0219/1733], Loss: 1.8436
| TRAIN SET | Epoch [22/30], Step [0220/1733], Loss: 1.7070
| TRAIN SET | Epoch [22/30], Step [0221/1733], Loss: 1.9141
| TRAIN SET | Epoch [22/30], Step [0222/1733], Loss: 1.8258
| TRAIN SET | Epoch [22/30], Step [0223/1733], Loss: 1.7774
| TRAIN SET | Epoch [22/30], Step [0224/1733], Loss: 1.6178
| TRAIN SET | Epoch [22/30], Step [0225/1733], Loss: 2.0508
| TRAIN SET | Epoch [22/30], Step [0226/1733], Loss: 1.7164
| TRAIN SET | Epoch [22/30], Step [0227/1733], Loss: 1.9313
| TRAIN SET | Epoch [22/30], Step [0228/1733], Loss: 1.8328
| TRAIN SET | Epoch [22/30], Step [0229/1733], Loss: 1.7258
| TRAIN SET | Epoch [22/30], Step [0230/1733], Loss: 1.8402
| TRAIN SET | Epoch [22/30], Step [0231/1733], Loss: 1.9664
| TRAIN SET | Epoch [22/30], Step [0232/1733], Loss: 1.6510
| TRAIN SET | Epoch [22/30], Step [0233/1733], Loss: 2.0283
| TRAIN SET | Epoch [22/30], Step [0234/1733], Loss: 1.8706
| TRAIN SET | Epoch [22/30], Step [0235/1733], Loss: 1.5693
| TRAIN SET | Epoch [22/30], Step [0236/1733], Loss: 1.8168
| TRAIN SET | Epoch [22/30], Step [0237/1733], Loss: 1.8139
| TRAIN SET | Epoch [22/30], Step [0238/1733], Loss: 1.9595
| TRAIN SET | Epoch [22/30], Step [0239/1733], Loss: 1.7868
| TRAIN SET | Epoch [22/30], Step [0240/1733], Loss: 1.6351
| TRAIN SET | Epoch [22/30], Step [0241/1733], Loss: 1.6501
| TRAIN SET | Epoch [22/30], Step [0242/1733], Loss: 1.7882
| TRAIN SET | Epoch [22/30], Step [0243/1733], Loss: 2.0864
| TRAIN SET | Epoch [22/30], Step [0244/1733], Loss: 1.5952
| TRAIN SET | Epoch [22/30], Step [0245/1733], Loss: 1.8924
| TRAIN SET | Epoch [22/30], Step [0246/1733], Loss: 1.9818
| TRAIN SET | Epoch [22/30], Step [0247/1733], Loss: 1.6139
| TRAIN SET | Epoch [22/30], Step [0248/1733], Loss: 1.7816
| TRAIN SET | Epoch [22/30], Step [0249/1733], Loss: 1.6932
| TRAIN SET | Epoch [22/30], Step [0250/1733], Loss: 1.8851
| TRAIN SET | Epoch [22/30], Step [0251/1733], Loss: 1.6814
| TRAIN SET | Epoch [22/30], Step [0252/1733], Loss: 1.8206
| TRAIN SET | Epoch [22/30], Step [0253/1733], Loss: 1.7210
| TRAIN SET | Epoch [22/30], Step [0254/1733], Loss: 1.9830
| TRAIN SET | Epoch [22/30], Step [0255/1733], Loss: 1.8281
| TRAIN SET | Epoch [22/30], Step [0256/1733], Loss: 1.9307
| TRAIN SET | Epoch [22/30], Step [0257/1733], Loss: 1.7248
| TRAIN SET | Epoch [22/30], Step [0258/1733], Loss: 1.8020
| TRAIN SET | Epoch [22/30], Step [0259/1733], Loss: 1.7716
| TRAIN SET | Epoch [22/30], Step [0260/1733], Loss: 1.8634
| TRAIN SET | Epoch [22/30], Step [0261/1733], Loss: 1.7301
| TRAIN SET | Epoch [22/30], Step [0262/1733], Loss: 1.7470
| TRAIN SET | Epoch [22/30], Step [0263/1733], Loss: 1.8779
| TRAIN SET | Epoch [22/30], Step [0264/1733], Loss: 1.7606
| TRAIN SET | Epoch [22/30], Step [0265/1733], Loss: 1.9416
| TRAIN SET | Epoch [22/30], Step [0266/1733], Loss: 1.8748
| TRAIN SET | Epoch [22/30], Step [0267/1733], Loss: 1.7313
| TRAIN SET | Epoch [22/30], Step [0268/1733], Loss: 1.9999
| TRAIN SET | Epoch [22/30], Step [0269/1733], Loss: 1.8285
| TRAIN SET | Epoch [22/30], Step [0270/1733], Loss: 1.7802
| TRAIN SET | Epoch [22/30], Step [0271/1733], Loss: 1.7183
| TRAIN SET | Epoch [22/30], Step [0272/1733], Loss: 1.6072
| TRAIN SET | Epoch [22/30], Step [0273/1733], Loss: 1.8701
| TRAIN SET | Epoch [22/30], Step [0274/1733], Loss: 1.5784
| TRAIN SET | Epoch [22/30], Step [0275/1733], Loss: 1.8983
| TRAIN SET | Epoch [22/30], Step [0276/1733], Loss: 1.6641
| TRAIN SET | Epoch [22/30], Step [0277/1733], Loss: 1.6100
| TRAIN SET | Epoch [22/30], Step [0278/1733], Loss: 1.9144
| TRAIN SET | Epoch [22/30], Step [0279/1733], Loss: 1.5882
| TRAIN SET | Epoch [22/30], Step [0280/1733], Loss: 1.9109
| TRAIN SET | Epoch [22/30], Step [0281/1733], Loss: 1.7611
| TRAIN SET | Epoch [22/30], Step [0282/1733], Loss: 1.7844
| TRAIN SET | Epoch [22/30], Step [0283/1733], Loss: 1.7931
| TRAIN SET | Epoch [22/30], Step [0284/1733], Loss: 1.8066
| TRAIN SET | Epoch [22/30], Step [0285/1733], Loss: 1.8900
| TRAIN SET | Epoch [22/30], Step [0286/1733], Loss: 1.7832
| TRAIN SET | Epoch [22/30], Step [0287/1733], Loss: 1.7769
| TRAIN SET | Epoch [22/30], Step [0288/1733], Loss: 1.7211
| TRAIN SET | Epoch [22/30], Step [0289/1733], Loss: 1.7463
| TRAIN SET | Epoch [22/30], Step [0290/1733], Loss: 1.6852
| TRAIN SET | Epoch [22/30], Step [0291/1733], Loss: 1.8584
| TRAIN SET | Epoch [22/30], Step [0292/1733], Loss: 1.7102
| TRAIN SET | Epoch [22/30], Step [0293/1733], Loss: 1.8422
| TRAIN SET | Epoch [22/30], Step [0294/1733], Loss: 1.4533
| TRAIN SET | Epoch [22/30], Step [0295/1733], Loss: 1.8482
| TRAIN SET | Epoch [22/30], Step [0296/1733], Loss: 1.7649
| TRAIN SET | Epoch [22/30], Step [0297/1733], Loss: 1.9169
| TRAIN SET | Epoch [22/30], Step [0298/1733], Loss: 1.7763
| TRAIN SET | Epoch [22/30], Step [0299/1733], Loss: 1.5619
| TRAIN SET | Epoch [22/30], Step [0300/1733], Loss: 1.8834
| TRAIN SET | Epoch [22/30], Step [0301/1733], Loss: 1.8400
| TRAIN SET | Epoch [22/30], Step [0302/1733], Loss: 1.6869
| TRAIN SET | Epoch [22/30], Step [0303/1733], Loss: 1.9483
| TRAIN SET | Epoch [22/30], Step [0304/1733], Loss: 1.8982
| TRAIN SET | Epoch [22/30], Step [0305/1733], Loss: 1.9600
| TRAIN SET | Epoch [22/30], Step [0306/1733], Loss: 1.7992
| TRAIN SET | Epoch [22/30], Step [0307/1733], Loss: 2.0182
| TRAIN SET | Epoch [22/30], Step [0308/1733], Loss: 1.6538
| TRAIN SET | Epoch [22/30], Step [0309/1733], Loss: 1.7573
| TRAIN SET | Epoch [22/30], Step [0310/1733], Loss: 1.8837
| TRAIN SET | Epoch [22/30], Step [0311/1733], Loss: 1.7037
| TRAIN SET | Epoch [22/30], Step [0312/1733], Loss: 1.7563
| TRAIN SET | Epoch [22/30], Step [0313/1733], Loss: 1.8182
| TRAIN SET | Epoch [22/30], Step [0314/1733], Loss: 1.7187
| TRAIN SET | Epoch [22/30], Step [0315/1733], Loss: 1.9443
| TRAIN SET | Epoch [22/30], Step [0316/1733], Loss: 1.6729
| TRAIN SET | Epoch [22/30], Step [0317/1733], Loss: 1.6838
| TRAIN SET | Epoch [22/30], Step [0318/1733], Loss: 1.8474
| TRAIN SET | Epoch [22/30], Step [0319/1733], Loss: 1.7921
| TRAIN SET | Epoch [22/30], Step [0320/1733], Loss: 1.8833
| TRAIN SET | Epoch [22/30], Step [0321/1733], Loss: 1.8161
| TRAIN SET | Epoch [22/30], Step [0322/1733], Loss: 1.8763
| TRAIN SET | Epoch [22/30], Step [0323/1733], Loss: 1.7946
| TRAIN SET | Epoch [22/30], Step [0324/1733], Loss: 1.7256
| TRAIN SET | Epoch [22/30], Step [0325/1733], Loss: 1.6909
| TRAIN SET | Epoch [22/30], Step [0326/1733], Loss: 1.6441
| TRAIN SET | Epoch [22/30], Step [0327/1733], Loss: 1.7661
| TRAIN SET | Epoch [22/30], Step [0328/1733], Loss: 1.7286
| TRAIN SET | Epoch [22/30], Step [0329/1733], Loss: 1.7966
| TRAIN SET | Epoch [22/30], Step [0330/1733], Loss: 1.8810
| TRAIN SET | Epoch [22/30], Step [0331/1733], Loss: 1.8278
| TRAIN SET | Epoch [22/30], Step [0332/1733], Loss: 1.9132
| TRAIN SET | Epoch [22/30], Step [0333/1733], Loss: 1.7709
| TRAIN SET | Epoch [22/30], Step [0334/1733], Loss: 1.6666
| TRAIN SET | Epoch [22/30], Step [0335/1733], Loss: 1.7758
| TRAIN SET | Epoch [22/30], Step [0336/1733], Loss: 1.6176
| TRAIN SET | Epoch [22/30], Step [0337/1733], Loss: 1.6559
| TRAIN SET | Epoch [22/30], Step [0338/1733], Loss: 2.0025
| TRAIN SET | Epoch [22/30], Step [0339/1733], Loss: 1.8228
| TRAIN SET | Epoch [22/30], Step [0340/1733], Loss: 1.8202
| TRAIN SET | Epoch [22/30], Step [0341/1733], Loss: 1.8582
| TRAIN SET | Epoch [22/30], Step [0342/1733], Loss: 1.9157
| TRAIN SET | Epoch [22/30], Step [0343/1733], Loss: 1.8315
| TRAIN SET | Epoch [22/30], Step [0344/1733], Loss: 1.8933
| TRAIN SET | Epoch [22/30], Step [0345/1733], Loss: 1.8061
| TRAIN SET | Epoch [22/30], Step [0346/1733], Loss: 1.6594
| TRAIN SET | Epoch [22/30], Step [0347/1733], Loss: 1.7786
| TRAIN SET | Epoch [22/30], Step [0348/1733], Loss: 1.8188
| TRAIN SET | Epoch [22/30], Step [0349/1733], Loss: 1.8934
| TRAIN SET | Epoch [22/30], Step [0350/1733], Loss: 1.8568
| TRAIN SET | Epoch [22/30], Step [0351/1733], Loss: 1.6560
| TRAIN SET | Epoch [22/30], Step [0352/1733], Loss: 1.7590
| TRAIN SET | Epoch [22/30], Step [0353/1733], Loss: 1.9919
| TRAIN SET | Epoch [22/30], Step [0354/1733], Loss: 1.7122
| TRAIN SET | Epoch [22/30], Step [0355/1733], Loss: 1.8351
| TRAIN SET | Epoch [22/30], Step [0356/1733], Loss: 1.5973
| TRAIN SET | Epoch [22/30], Step [0357/1733], Loss: 1.6084
| TRAIN SET | Epoch [22/30], Step [0358/1733], Loss: 1.7731
| TRAIN SET | Epoch [22/30], Step [0359/1733], Loss: 1.6468
| TRAIN SET | Epoch [22/30], Step [0360/1733], Loss: 1.8902
| TRAIN SET | Epoch [22/30], Step [0361/1733], Loss: 1.7177
| TRAIN SET | Epoch [22/30], Step [0362/1733], Loss: 1.8379
| TRAIN SET | Epoch [22/30], Step [0363/1733], Loss: 1.8250
| TRAIN SET | Epoch [22/30], Step [0364/1733], Loss: 1.8164
| TRAIN SET | Epoch [22/30], Step [0365/1733], Loss: 1.7855
| TRAIN SET | Epoch [22/30], Step [0366/1733], Loss: 1.9271
| TRAIN SET | Epoch [22/30], Step [0367/1733], Loss: 1.6574
| TRAIN SET | Epoch [22/30], Step [0368/1733], Loss: 1.8752
| TRAIN SET | Epoch [22/30], Step [0369/1733], Loss: 1.6624
| TRAIN SET | Epoch [22/30], Step [0370/1733], Loss: 1.8619
| TRAIN SET | Epoch [22/30], Step [0371/1733], Loss: 1.6979
| TRAIN SET | Epoch [22/30], Step [0372/1733], Loss: 1.7480
| TRAIN SET | Epoch [22/30], Step [0373/1733], Loss: 1.6144
| TRAIN SET | Epoch [22/30], Step [0374/1733], Loss: 1.7795
| TRAIN SET | Epoch [22/30], Step [0375/1733], Loss: 1.8217
| TRAIN SET | Epoch [22/30], Step [0376/1733], Loss: 1.7479
| TRAIN SET | Epoch [22/30], Step [0377/1733], Loss: 1.7613
| TRAIN SET | Epoch [22/30], Step [0378/1733], Loss: 1.6897
| TRAIN SET | Epoch [22/30], Step [0379/1733], Loss: 1.8944
| TRAIN SET | Epoch [22/30], Step [0380/1733], Loss: 1.9356
| TRAIN SET | Epoch [22/30], Step [0381/1733], Loss: 1.8486
| TRAIN SET | Epoch [22/30], Step [0382/1733], Loss: 1.6182
| TRAIN SET | Epoch [22/30], Step [0383/1733], Loss: 1.9059
| TRAIN SET | Epoch [22/30], Step [0384/1733], Loss: 1.9335
| TRAIN SET | Epoch [22/30], Step [0385/1733], Loss: 1.8299
| TRAIN SET | Epoch [22/30], Step [0386/1733], Loss: 1.8738
| TRAIN SET | Epoch [22/30], Step [0387/1733], Loss: 1.8071
| TRAIN SET | Epoch [22/30], Step [0388/1733], Loss: 1.9568
| TRAIN SET | Epoch [22/30], Step [0389/1733], Loss: 1.6928
| TRAIN SET | Epoch [22/30], Step [0390/1733], Loss: 1.6774
| TRAIN SET | Epoch [22/30], Step [0391/1733], Loss: 1.7095
| TRAIN SET | Epoch [22/30], Step [0392/1733], Loss: 1.6200
| TRAIN SET | Epoch [22/30], Step [0393/1733], Loss: 1.7655
| TRAIN SET | Epoch [22/30], Step [0394/1733], Loss: 1.8627
| TRAIN SET | Epoch [22/30], Step [0395/1733], Loss: 1.7985
| TRAIN SET | Epoch [22/30], Step [0396/1733], Loss: 1.7897
| TRAIN SET | Epoch [22/30], Step [0397/1733], Loss: 1.8426
| TRAIN SET | Epoch [22/30], Step [0398/1733], Loss: 1.7727
| TRAIN SET | Epoch [22/30], Step [0399/1733], Loss: 1.6851
| TRAIN SET | Epoch [22/30], Step [0400/1733], Loss: 1.6965
| TRAIN SET | Epoch [22/30], Step [0401/1733], Loss: 1.6772
| TRAIN SET | Epoch [22/30], Step [0402/1733], Loss: 1.8634
| TRAIN SET | Epoch [22/30], Step [0403/1733], Loss: 1.8030
| TRAIN SET | Epoch [22/30], Step [0404/1733], Loss: 1.7407
| TRAIN SET | Epoch [22/30], Step [0405/1733], Loss: 1.7670
| TRAIN SET | Epoch [22/30], Step [0406/1733], Loss: 1.7667
| TRAIN SET | Epoch [22/30], Step [0407/1733], Loss: 1.8327
| TRAIN SET | Epoch [22/30], Step [0408/1733], Loss: 1.7316
| TRAIN SET | Epoch [22/30], Step [0409/1733], Loss: 1.9533
| TRAIN SET | Epoch [22/30], Step [0410/1733], Loss: 1.8037
| TRAIN SET | Epoch [22/30], Step [0411/1733], Loss: 1.7116
| TRAIN SET | Epoch [22/30], Step [0412/1733], Loss: 1.8518
| TRAIN SET | Epoch [22/30], Step [0413/1733], Loss: 2.0875
| TRAIN SET | Epoch [22/30], Step [0414/1733], Loss: 1.6444
| TRAIN SET | Epoch [22/30], Step [0415/1733], Loss: 1.7345
| TRAIN SET | Epoch [22/30], Step [0416/1733], Loss: 1.7472
| TRAIN SET | Epoch [22/30], Step [0417/1733], Loss: 1.7634
| TRAIN SET | Epoch [22/30], Step [0418/1733], Loss: 1.7022
| TRAIN SET | Epoch [22/30], Step [0419/1733], Loss: 1.7566
| TRAIN SET | Epoch [22/30], Step [0420/1733], Loss: 1.7045
| TRAIN SET | Epoch [22/30], Step [0421/1733], Loss: 1.6436
| TRAIN SET | Epoch [22/30], Step [0422/1733], Loss: 1.7913
| TRAIN SET | Epoch [22/30], Step [0423/1733], Loss: 1.7080
| TRAIN SET | Epoch [22/30], Step [0424/1733], Loss: 1.8372
| TRAIN SET | Epoch [22/30], Step [0425/1733], Loss: 1.7700
| TRAIN SET | Epoch [22/30], Step [0426/1733], Loss: 1.8378
| TRAIN SET | Epoch [22/30], Step [0427/1733], Loss: 1.6640
| TRAIN SET | Epoch [22/30], Step [0428/1733], Loss: 1.8794
| TRAIN SET | Epoch [22/30], Step [0429/1733], Loss: 1.7986
| TRAIN SET | Epoch [22/30], Step [0430/1733], Loss: 1.8298
| TRAIN SET | Epoch [22/30], Step [0431/1733], Loss: 1.8452
| TRAIN SET | Epoch [22/30], Step [0432/1733], Loss: 1.6694
| TRAIN SET | Epoch [22/30], Step [0433/1733], Loss: 1.9583
| TRAIN SET | Epoch [22/30], Step [0434/1733], Loss: 1.8916
| TRAIN SET | Epoch [22/30], Step [0435/1733], Loss: 1.7593
| TRAIN SET | Epoch [22/30], Step [0436/1733], Loss: 1.8505
| TRAIN SET | Epoch [22/30], Step [0437/1733], Loss: 1.8725
| TRAIN SET | Epoch [22/30], Step [0438/1733], Loss: 1.6223
| TRAIN SET | Epoch [22/30], Step [0439/1733], Loss: 1.8975
| TRAIN SET | Epoch [22/30], Step [0440/1733], Loss: 1.6925
| TRAIN SET | Epoch [22/30], Step [0441/1733], Loss: 1.8770
| TRAIN SET | Epoch [22/30], Step [0442/1733], Loss: 2.1395
| TRAIN SET | Epoch [22/30], Step [0443/1733], Loss: 1.9779
| TRAIN SET | Epoch [22/30], Step [0444/1733], Loss: 1.6629
| TRAIN SET | Epoch [22/30], Step [0445/1733], Loss: 1.7585
| TRAIN SET | Epoch [22/30], Step [0446/1733], Loss: 1.7605
| TRAIN SET | Epoch [22/30], Step [0447/1733], Loss: 1.6689
| TRAIN SET | Epoch [22/30], Step [0448/1733], Loss: 1.7438
| TRAIN SET | Epoch [22/30], Step [0449/1733], Loss: 1.6878
| TRAIN SET | Epoch [22/30], Step [0450/1733], Loss: 1.5372
| TRAIN SET | Epoch [22/30], Step [0451/1733], Loss: 1.7641
| TRAIN SET | Epoch [22/30], Step [0452/1733], Loss: 1.7197
| TRAIN SET | Epoch [22/30], Step [0453/1733], Loss: 1.9344
| TRAIN SET | Epoch [22/30], Step [0454/1733], Loss: 2.1256
| TRAIN SET | Epoch [22/30], Step [0455/1733], Loss: 1.7440
| TRAIN SET | Epoch [22/30], Step [0456/1733], Loss: 2.0961
| TRAIN SET | Epoch [22/30], Step [0457/1733], Loss: 2.0075
| TRAIN SET | Epoch [22/30], Step [0458/1733], Loss: 1.7197
| TRAIN SET | Epoch [22/30], Step [0459/1733], Loss: 1.8156
| TRAIN SET | Epoch [22/30], Step [0460/1733], Loss: 2.0216
| TRAIN SET | Epoch [22/30], Step [0461/1733], Loss: 1.7391
| TRAIN SET | Epoch [22/30], Step [0462/1733], Loss: 1.7653
| TRAIN SET | Epoch [22/30], Step [0463/1733], Loss: 1.7648
| TRAIN SET | Epoch [22/30], Step [0464/1733], Loss: 1.9636
| TRAIN SET | Epoch [22/30], Step [0465/1733], Loss: 1.6121
| TRAIN SET | Epoch [22/30], Step [0466/1733], Loss: 1.7470
| TRAIN SET | Epoch [22/30], Step [0467/1733], Loss: 1.9066
